Dataset,Source,Error
HilPos 03/24,Metlin:511,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:512,Invalid KEGG ID (?)
HilPos 03/24,Metlin:513,Invalid KEGG ID (?)
HilPos 03/24,Metlin:514,Invalid KEGG ID (?)
HilPos 03/24,Metlin:515,Invalid KEGG ID (?)
HilPos 03/24,Metlin:516,Invalid KEGG ID (?)
HilPos 03/24,Metlin:517,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:518,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:519,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:520,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:521,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:522,Invalid KEGG ID (?)
HilPos 03/24,Metlin:523,Invalid KEGG ID (?)
HilPos 03/24,Metlin:524,Invalid KEGG ID (?)
HilPos 03/24,Metlin:525,Invalid KEGG ID (?)
HilPos 03/24,Metlin:526,Invalid KEGG ID (?)
HilPos 03/24,Metlin:527,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:528,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:529,Invalid KEGG ID (?)
HilPos 03/24,Metlin:530,Invalid KEGG ID (?)
HilPos 03/24,Metlin:531,Invalid KEGG ID (?)
HilPos 03/24,Metlin:532,Invalid KEGG ID (?)
HilPos 03/24,Metlin:533,Invalid KEGG ID (?)
HilPos 03/24,Metlin:535,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:536,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:537,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:538,Invalid KEGG ID (?)
HilPos 03/24,Metlin:539,Invalid KEGG ID (?)
HilPos 03/24,Metlin:540,Invalid KEGG ID (?)
HilPos 03/24,Metlin:541,Invalid KEGG ID (?)
HilPos 03/24,Metlin:542,Invalid KEGG ID (?)
HilPos 03/24,Metlin:543,Invalid KEGG ID (?)
HilPos 03/24,Metlin:544,Invalid KEGG ID (?)
HilPos 03/24,Metlin:545,Invalid KEGG ID (?)
HilPos 03/24,Metlin:546,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:547,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:548,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:549,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:550,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:551,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:552,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:553,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:554,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:555,Invalid KEGG ID (?)
HilPos 03/24,Metlin:557,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:558,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:559,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:560,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:561,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:562,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:566,Invalid KEGG ID (?)
HilPos 03/24,Metlin:567,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:568,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:569,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:571,Invalid KEGG ID (?)
HilPos 03/24,Metlin:572,Invalid KEGG ID (?)
HilPos 03/24,Metlin:573,Invalid KEGG ID (?)
HilPos 03/24,Metlin:574,Invalid KEGG ID (?)
HilPos 03/24,Metlin:575,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:576,Invalid KEGG ID (?)
HilPos 03/24,Metlin:577,Invalid KEGG ID (?)
HilPos 03/24,Metlin:578,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:579,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:580,Invalid KEGG ID (?)
HilPos 03/24,Metlin:581,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:582,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:583,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:584,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:585,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:586,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:587,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:588,Invalid KEGG ID (?)
HilPos 03/24,Metlin:589,Invalid KEGG ID (?)
HilPos 03/24,Metlin:590,Invalid KEGG ID (?)
HilPos 03/24,Metlin:591,Invalid KEGG ID (?)
HilPos 03/24,Metlin:592,Invalid KEGG ID (?)
HilPos 03/24,Metlin:593,Invalid KEGG ID (?)
HilPos 03/24,Metlin:594,Invalid KEGG ID (?)
HilPos 03/24,Metlin:595,Invalid KEGG ID (?)
HilPos 03/24,Metlin:596,Invalid KEGG ID (?)
HilPos 03/24,Metlin:597,Invalid KEGG ID (?)
HilPos 03/24,Metlin:598,Invalid KEGG ID (?)
HilPos 03/24,Metlin:599,Invalid KEGG ID (?)
HilPos 03/24,Metlin:600,Invalid KEGG ID (?)
HilPos 03/24,Metlin:601,Invalid KEGG ID (?)
HilPos 03/24,Metlin:602,Invalid KEGG ID (?)
HilPos 03/24,Metlin:603,Invalid KEGG ID (?)
HilPos 03/24,Metlin:604,Invalid KEGG ID (?)
HilPos 03/24,Metlin:605,Invalid KEGG ID (?)
HilPos 03/24,Metlin:606,Invalid KEGG ID (?)
HilPos 03/24,Metlin:607,Invalid KEGG ID (?)
HilPos 03/24,Metlin:608,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:610,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:611,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:612,Invalid KEGG ID (?)
HilPos 03/24,Metlin:613,Invalid KEGG ID (?)
HilPos 03/24,Metlin:614,Invalid KEGG ID (?)
HilPos 03/24,Metlin:615,Invalid KEGG ID (?)
HilPos 03/24,Metlin:616,Invalid KEGG ID (?)
HilPos 03/24,Metlin:617,Invalid KEGG ID (?)
HilPos 03/24,Metlin:618,Invalid KEGG ID (?)
HilPos 03/24,Metlin:619,Invalid KEGG ID (?)
HilPos 03/24,Metlin:620,Invalid KEGG ID (?)
HilPos 03/24,Metlin:621,Invalid KEGG ID (?)
HilPos 03/24,Metlin:622,Invalid KEGG ID (?)
HilPos 03/24,Metlin:623,Invalid KEGG ID (?)
HilPos 03/24,Metlin:624,Invalid KEGG ID (?)
HilPos 03/24,Metlin:625,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:626,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:627,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:628,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:629,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:630,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:633,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:634,Invalid KEGG ID (?)
HilPos 03/24,Metlin:635,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:636,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:637,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:638,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:639,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:640,Invalid KEGG ID (?)
HilPos 03/24,Metlin:641,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:642,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:643,Invalid KEGG ID (?)
HilPos 03/24,Metlin:644,Invalid KEGG ID (?)
HilPos 03/24,Metlin:646,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:647,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:648,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:649,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:650,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:651,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:652,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:653,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:654,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:655,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:656,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:657,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:658,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:659,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:660,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:661,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:662,Invalid KEGG ID (?)
HilPos 03/24,Metlin:663,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:664,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:665,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:666,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:667,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:668,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:669,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:670,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:671,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:672,Invalid KEGG ID (?)
HilPos 03/24,Metlin:673,Invalid KEGG ID (?)
HilPos 03/24,Metlin:674,Invalid KEGG ID (?)
HilPos 03/24,Metlin:675,Invalid KEGG ID (?)
HilPos 03/24,Metlin:676,Invalid KEGG ID (?)
HilPos 03/24,Metlin:677,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:678,Invalid KEGG ID (?)
HilPos 03/24,Metlin:680,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:681,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:682,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:683,Invalid KEGG ID (?)
HilPos 03/24,Metlin:684,Invalid KEGG ID (?)
HilPos 03/24,Metlin:685,Invalid KEGG ID (?)
HilPos 03/24,Metlin:686,Invalid KEGG ID (?)
HilPos 03/24,Metlin:687,Invalid KEGG ID (?)
HilPos 03/24,Metlin:688,Invalid KEGG ID (?)
HilPos 03/24,Metlin:689,Invalid KEGG ID (?)
HilPos 03/24,Metlin:690,Invalid KEGG ID (?)
HilPos 03/24,Metlin:691,Invalid KEGG ID (?)
HilPos 03/24,Metlin:692,Invalid KEGG ID (?)
HilPos 03/24,Metlin:693,Invalid KEGG ID (?)
HilPos 03/24,Metlin:694,Invalid KEGG ID (?)
HilPos 03/24,Metlin:695,Invalid KEGG ID (?)
HilPos 03/24,Metlin:696,Invalid KEGG ID (?)
HilPos 03/24,Metlin:697,Invalid KEGG ID (?)
HilPos 03/24,Metlin:698,Invalid KEGG ID (?)
HilPos 03/24,Metlin:699,Invalid KEGG ID (?)
HilPos 03/24,Metlin:700,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:701,Invalid KEGG ID (?)
HilPos 03/24,Metlin:702,Invalid KEGG ID (?)
HilPos 03/24,Metlin:703,Invalid KEGG ID (?)
HilPos 03/24,Metlin:704,Invalid KEGG ID (?)
HilPos 03/24,Metlin:705,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:706,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:707,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:708,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:709,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:710,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:711,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:712,Invalid KEGG ID (?)
HilPos 03/24,Metlin:713,Invalid KEGG ID (?)
HilPos 03/24,Metlin:714,Invalid KEGG ID (?)
HilPos 03/24,Metlin:715,Invalid KEGG ID (?)
HilPos 03/24,Metlin:718,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:719,Invalid KEGG ID (?)
HilPos 03/24,Metlin:720,Invalid KEGG ID (?)
HilPos 03/24,Metlin:721,Invalid KEGG ID (?)
HilPos 03/24,Metlin:722,Invalid KEGG ID (?)
HilPos 03/24,Metlin:724,Invalid KEGG ID (?)
HilPos 03/24,Metlin:725,Invalid KEGG ID (?)
HilPos 03/24,Metlin:726,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:727,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:728,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:729,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:730,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:731,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:732,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:733,Invalid KEGG ID (?)
HilPos 03/24,Metlin:734,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:735,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:736,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:737,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:738,Invalid KEGG ID (?)
HilPos 03/24,Metlin:739,Invalid KEGG ID (?)
HilPos 03/24,Metlin:740,Invalid KEGG ID (?)
HilPos 03/24,Metlin:741,Invalid KEGG ID (?)
HilPos 03/24,Metlin:742,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:743,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:744,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:745,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:746,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:747,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:748,Invalid KEGG ID (?)
HilPos 03/24,Metlin:749,Invalid KEGG ID (?)
HilPos 03/24,Metlin:750,Invalid KEGG ID (?)
HilPos 03/24,Metlin:751,Invalid KEGG ID (?)
HilPos 03/24,Metlin:752,Invalid KEGG ID (?)
HilPos 03/24,Metlin:753,Invalid KEGG ID (?)
HilPos 03/24,Metlin:754,Invalid KEGG ID (?)
HilPos 03/24,Metlin:756,Invalid KEGG ID (?)
HilPos 03/24,Metlin:757,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:758,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:759,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:760,Invalid KEGG ID (?)
HilPos 03/24,Metlin:761,Invalid KEGG ID (?)
HilPos 03/24,Metlin:762,Invalid KEGG ID (?)
HilPos 03/24,Metlin:764,Invalid KEGG ID (?)
HilPos 03/24,Metlin:765,Invalid KEGG ID (?)
HilPos 03/24,Metlin:766,Invalid KEGG ID (?)
HilPos 03/24,Metlin:767,Invalid KEGG ID (?)
HilPos 03/24,Metlin:768,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:769,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:771,Invalid KEGG ID (?)
HilPos 03/24,Metlin:772,Invalid KEGG ID (?)
HilPos 03/24,Metlin:773,Invalid KEGG ID (?)
HilPos 03/24,Metlin:774,Invalid KEGG ID (?)
HilPos 03/24,Metlin:775,Invalid KEGG ID (?)
HilPos 03/24,Metlin:776,Invalid KEGG ID (?)
HilPos 03/24,Metlin:777,Invalid KEGG ID (?)
HilPos 03/24,Metlin:778,Invalid KEGG ID (?)
HilPos 03/24,Metlin:779,Invalid KEGG ID (?)
HilPos 03/24,Metlin:780,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:781,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:782,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:784,Invalid KEGG ID (?)
HilPos 03/24,Metlin:785,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:786,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:787,Invalid KEGG ID (?)
HilPos 03/24,Metlin:788,Invalid KEGG ID (?)
HilPos 03/24,Metlin:789,Invalid KEGG ID (?)
HilPos 03/24,Metlin:790,Invalid KEGG ID (?)
HilPos 03/24,Metlin:791,Invalid KEGG ID (?)
HilPos 03/24,Metlin:793,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:794,Invalid KEGG ID (?)
HilPos 03/24,Metlin:795,Invalid KEGG ID (?)
HilPos 03/24,Metlin:796,Invalid KEGG ID (?)
HilPos 03/24,Metlin:797,Invalid KEGG ID (?)
HilPos 03/24,Metlin:798,Invalid KEGG ID (?)
HilPos 03/24,Metlin:799,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:800,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:801,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:802,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:803,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:804,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:805,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:806,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:807,Invalid KEGG ID (?)
HilPos 03/24,Metlin:808,Invalid KEGG ID (?)
HilPos 03/24,Metlin:809,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:810,Invalid KEGG ID (?)
HilPos 03/24,Metlin:811,Invalid KEGG ID (?)
HilPos 03/24,Metlin:812,Invalid KEGG ID (?)
HilPos 03/24,Metlin:813,Invalid KEGG ID (?)
HilPos 03/24,Metlin:814,Invalid KEGG ID (?)
HilPos 03/24,Metlin:815,Invalid KEGG ID (?)
HilPos 03/24,Metlin:816,Invalid KEGG ID (?)
HilPos 03/24,Metlin:817,Invalid KEGG ID (?)
HilPos 03/24,Metlin:818,Invalid KEGG ID (?)
HilPos 03/24,Metlin:819,Invalid KEGG ID (?)
HilPos 03/24,Metlin:820,Invalid KEGG ID (?)
HilPos 03/24,Metlin:821,Invalid KEGG ID (?)
HilPos 03/24,Metlin:822,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:823,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:824,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:825,Invalid KEGG ID (?)
HilPos 03/24,Metlin:826,Invalid KEGG ID (?)
HilPos 03/24,Metlin:827,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:828,Invalid KEGG ID (?)
HilPos 03/24,Metlin:829,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:830,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:831,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:832,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:833,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:834,Invalid KEGG ID (?)
HilPos 03/24,Metlin:835,Invalid KEGG ID (?)
HilPos 03/24,Metlin:836,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:838,Invalid KEGG ID (?)
HilPos 03/24,Metlin:839,Invalid KEGG ID (?)
HilPos 03/24,Metlin:840,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:841,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:842,Invalid KEGG ID (?)
HilPos 03/24,Metlin:843,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:844,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:845,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:846,Invalid KEGG ID (?)
HilPos 03/24,Metlin:847,Invalid KEGG ID (?)
HilPos 03/24,Metlin:848,Invalid KEGG ID (?)
HilPos 03/24,Metlin:849,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:850,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:851,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:852,Invalid KEGG ID (?)
HilPos 03/24,Metlin:853,Invalid KEGG ID (?)
HilPos 03/24,Metlin:855,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:856,Invalid KEGG ID (?)
HilPos 03/24,Metlin:857,Invalid KEGG ID (?)
HilPos 03/24,Metlin:858,Invalid KEGG ID (?)
HilPos 03/24,Metlin:859,Invalid KEGG ID (?)
HilPos 03/24,Metlin:860,Invalid KEGG ID (?)
HilPos 03/24,Metlin:861,Invalid KEGG ID (?)
HilPos 03/24,Metlin:862,Invalid KEGG ID (?)
HilPos 03/24,Metlin:863,Invalid KEGG ID (?)
HilPos 03/24,Metlin:864,Invalid KEGG ID (?)
HilPos 03/24,Metlin:865,Invalid KEGG ID (?)
HilPos 03/24,Metlin:866,Invalid KEGG ID (?)
HilPos 03/24,Metlin:867,Invalid KEGG ID (?)
HilPos 03/24,Metlin:868,Invalid KEGG ID (?)
HilPos 03/24,Metlin:869,Invalid KEGG ID (?)
HilPos 03/24,Metlin:870,Invalid KEGG ID (?)
HilPos 03/24,Metlin:871,Invalid KEGG ID (?)
HilPos 03/24,Metlin:872,Invalid KEGG ID (?)
HilPos 03/24,Metlin:873,Invalid KEGG ID (?)
HilPos 03/24,Metlin:874,Invalid KEGG ID (?)
HilPos 03/24,Metlin:875,Invalid KEGG ID (?)
HilPos 03/24,Metlin:876,Invalid KEGG ID (?)
HilPos 03/24,Metlin:877,Invalid KEGG ID (?)
HilPos 03/24,Metlin:878,Invalid KEGG ID (?)
HilPos 03/24,Metlin:879,Invalid KEGG ID (?)
HilPos 03/24,Metlin:880,Invalid KEGG ID (?)
HilPos 03/24,Metlin:881,Invalid KEGG ID (?)
HilPos 03/24,Metlin:882,Invalid KEGG ID (?)
HilPos 03/24,Metlin:883,Invalid KEGG ID (?)
HilPos 03/24,Metlin:884,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:885,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:886,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:887,Invalid KEGG ID (?)
HilPos 03/24,Metlin:888,Invalid KEGG ID (?)
HilPos 03/24,Metlin:889,Invalid KEGG ID (?)
HilPos 03/24,Metlin:890,Invalid KEGG ID (?)
HilPos 03/24,Metlin:891,Invalid KEGG ID (?)
HilPos 03/24,Metlin:892,Invalid KEGG ID (?)
HilPos 03/24,Metlin:893,Invalid KEGG ID (?)
HilPos 03/24,Metlin:894,Invalid KEGG ID (?)
HilPos 03/24,Metlin:895,Invalid KEGG ID (?)
HilPos 03/24,Metlin:896,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:897,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:898,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:899,Invalid KEGG ID (?)
HilPos 03/24,Metlin:900,Invalid KEGG ID (?)
HilPos 03/24,Metlin:901,Invalid KEGG ID (?)
HilPos 03/24,Metlin:902,Invalid KEGG ID (?)
HilPos 03/24,Metlin:903,Invalid KEGG ID (?)
HilPos 03/24,Metlin:904,Invalid KEGG ID (?)
HilPos 03/24,Metlin:905,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:906,Invalid KEGG ID (?)
HilPos 03/24,Metlin:907,Invalid KEGG ID (?)
HilPos 03/24,Metlin:908,Invalid KEGG ID (?)
HilPos 03/24,Metlin:909,Invalid KEGG ID (?)
HilPos 03/24,Metlin:910,Invalid KEGG ID (?)
HilPos 03/24,Metlin:911,Invalid KEGG ID (?)
HilPos 03/24,Metlin:912,Invalid KEGG ID (?)
HilPos 03/24,Metlin:913,Invalid KEGG ID (?)
HilPos 03/24,Metlin:914,Invalid KEGG ID (?)
HilPos 03/24,Metlin:915,Invalid KEGG ID (?)
HilPos 03/24,Metlin:916,Invalid KEGG ID (?)
HilPos 03/24,Metlin:917,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:918,Invalid Metlin Score: not a number (nan)
HilPos 03/24,Metlin:919,Invalid KEGG ID (?)
HilPos 03/24,Metlin:920,Invalid KEGG ID (?)
