"Pathway Id","Pathway Name","Reaction Id","Reaction Definition","Reaction Type","Reaction Substrates","Reaction Products","Enzyme Id","Enzyme Substrates","Enzyme Products","Notes"
"cge00591","Linoleic acid metabolism","R07055","Linoleate + Oxygen + NADPH + H+ <=> 9(10)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14825 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07056","Linoleate + Oxygen + NADPH + H+ <=> 12(13)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14826 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07056","Linoleate + Oxygen + NADPH + H+ <=> 12(13)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14826 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07056","Linoleate + Oxygen + NADPH + H+ <=> 12(13)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14826 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07056","Linoleate + Oxygen + NADPH + H+ <=> 12(13)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14826 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07056","Linoleate + Oxygen + NADPH + H+ <=> 12(13)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14826 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07055","Linoleate + Oxygen + NADPH + H+ <=> 9(10)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14825 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07055","Linoleate + Oxygen + NADPH + H+ <=> 9(10)-EpOME + NADP+ + H2O","reversible","C01595 C00007 C00005 C00080","C14825 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07055","Linoleate + Oxygen + NADPH + H+ <=> 9(10)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14825 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00591","Linoleic acid metabolism","R07055","Linoleate + Oxygen + NADPH + H+ <=> 9(10)-EpOME + NADP+ + H2O","irreversible","C01595 C00007 C00005 C00080","C14825 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00592","alpha-Linolenic acid metabolism","R07861","(9Z,12Z,15Z)-Octadecatrienoic acid + Reduced acceptor + Oxygen <=> Stearidonic acid + Acceptor + 2 H2O","irreversible","C06427 C00030 C00007","C16300 C00028 C00001","1.14.19.-","","","Enzyme id contains a wildcard character. "
"cge00600","Sphingolipid metabolism","R06520","Sphinganine 1-phosphate + H2O <=> Sphinganine + Orthophosphate","irreversible","C01120 C00001","C00836 C00009","3.1.3.-","","","Enzyme id contains a wildcard character. "
"cge00600","Sphingolipid metabolism","R06522","Ceramide 1-phosphate + H2O <=> N-Acylsphingosine + Orthophosphate","irreversible","C02960 C00001","C00195 C00009","3.1.3.-","","","Enzyme id contains a wildcard character. "
"cge00600","Sphingolipid metabolism","R06521","Sphingosine 1-phosphate + H2O <=> Sphingosine + Orthophosphate","irreversible","C06124 C00001","C00319 C00009","3.1.3.-","","","Enzyme id contains a wildcard character. "
"cge00600","Sphingolipid metabolism","R06520","Sphinganine 1-phosphate + H2O <=> Sphinganine + Orthophosphate","irreversible","C01120 C00001","C00836 C00009","3.1.3.-","","","Enzyme id contains a wildcard character. "
"cge00600","Sphingolipid metabolism","R06516","Sphingosine 1-phosphate <=> Ethanolamine phosphate + Hexadecenal","irreversible","C06124","C00346 C06123","4.1.2.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06230","GDP-L-fucose + nLc6Cer <=> GDP + III3Fuc-nLc6Cer","irreversible","G10615 G00067","G10620 G00076","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06224","GDP-L-fucose + G00085 <=> GDP + G00086","irreversible","G10615 G00085","G10620 G00086","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06222","GDP-L-fucose + G00084 <=> GDP + G00085","irreversible","G10615 G00084","G10620 G00085","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06227","GDP-L-fucose + G00081 <=> GDP + G00082","irreversible","G10615 G00081","G10620 G00082","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06221","GDP-L-fucose + V3Fuc-nLc6Cer <=> GDP + V3Fuc,III3Fuc-nLc6Cer","irreversible","G10615 G00089","G10620 G00090","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06033","UDP-D-galactose + nLc5Cer <=> UDP + nLc6Cer","irreversible","G10609 G00066","G10619 G00067","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06033","UDP-D-galactose + nLc5Cer <=> UDP + nLc6Cer","irreversible","G10609 G00066","G10619 G00067","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R05977","UDP-D-galactose + Lc3Cer <=> UDP + Paragloboside","irreversible","G10609 G00036","G10619 G00050","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R05977","UDP-D-galactose + Lc3Cer <=> UDP + Paragloboside","irreversible","G10609 G00036","G10619 G00050","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R05977","UDP-D-galactose + Lc3Cer <=> UDP + Paragloboside","irreversible","G10609 G00036","G10619 G00050","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06221","GDP-L-fucose + V3Fuc-nLc6Cer <=> GDP + V3Fuc,III3Fuc-nLc6Cer","irreversible","G10615 G00089","G10620 G00090","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06222","GDP-L-fucose + G00084 <=> GDP + G00085","irreversible","G10615 G00084","G10620 G00085","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06230","GDP-L-fucose + nLc6Cer <=> GDP + III3Fuc-nLc6Cer","irreversible","G10615 G00067","G10620 G00076","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06224","GDP-L-fucose + G00085 <=> GDP + G00086","irreversible","G10615 G00085","G10620 G00086","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06227","GDP-L-fucose + G00081 <=> GDP + G00082","irreversible","G10615 G00081","G10620 G00082","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06033","UDP-D-galactose + nLc5Cer <=> UDP + nLc6Cer","irreversible","G10609 G00066","G10619 G00067","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R06027","GDP-L-fucose + nLc5Cer <=> GDP + Type II B antigen","irreversible","G10615 G00051","G10620 G00052","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00601","Glycosphingolipid biosynthesis - lacto and neolacto series","R05977","UDP-D-galactose + Lc3Cer <=> UDP + Paragloboside","irreversible","G10609 G00036","G10619 G00050","2.4.1.-","","","Enzyme id contains a wildcard character. "
"cge00603","Glycosphingolipid biosynthesis - globo series","R05964","UDP-D-galactose + Globoside <=> UDP + Galactosylgloboside","reversible","G10609 G00094","G10619 G00097","","","","Reaction without enzymes. "
"cge00603","Glycosphingolipid biosynthesis - globo series","R05964","UDP-D-galactose + Globoside <=> UDP + Galactosylgloboside","reversible","G10609 G00094","G10619 G00097","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05947","CMP-N-acetylneuraminate + GD3 <=> CMP + GT3","irreversible","G10616 G00113","G10621 G00118","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05947","CMP-N-acetylneuraminate + GD3 <=> CMP + GT3","irreversible","G10616 G00113","G10621 G00118","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05950","CMP-N-acetylneuraminate + GT1b <=> CMP + GQ1b","irreversible","G10616 G00116","G10621 G00117","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05951","CMP-N-acetylneuraminate + GT1b <=> CMP + GQ1balpha","irreversible","G10616 G00116","G10621 G00129","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05945","CMP-N-acetylneuraminate + GD1a <=> CMP + GT1aalpha","irreversible","G10616 G00111","G10621 G00128","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05958","CMP-N-acetylneuraminate + GM1b <=> CMP + GD1c","irreversible","G10616 G00125","G10621 G00126","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05959","CMP-N-acetylneuraminate + GM1b <=> CMP + GD1a","irreversible","G10616 G00125","G10621 G00127","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05959","CMP-N-acetylneuraminate + GM1b <=> CMP + GD1a","irreversible","G10616 G00125","G10621 G00127","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05943","CMP-N-acetylneuraminate + GD1a <=> CMP + GT1a","irreversible","G10616 G00111","G10621 G00112","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05959","CMP-N-acetylneuraminate + GM1b <=> CMP + GD1a","irreversible","G10616 G00125","G10621 G00127","","","","Reaction without enzymes. "
"cge00604","Glycosphingolipid biosynthesis - ganglio series","R05959","CMP-N-acetylneuraminate + GM1b <=> CMP + GD1a","irreversible","G10616 G00125","G10621 G00127","","","","Reaction without enzymes. "
"cge00650","Butanoate metabolism","R01175","Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA","irreversible","C00136 C00016","C01352 C00877","1.3.99.-","","","Enzyme id contains a wildcard character. "
"cge00760","Nicotinate and nicotinamide metabolism","R00102","NAD+ + H2O <=> Nicotinamide + ADP-ribose","irreversible","C00003 C00001","C00153 C00301","3.5.1.-","","","Enzyme id contains a wildcard character. "
"cge00760","Nicotinate and nicotinamide metabolism","R02323","Nicotinamide D-ribonucleotide + H2O <=> Nicotinamide-beta-riboside + Orthophosphate","irreversible","C00455 C00001","C03150 C00009","3.1.3.-","","","Enzyme id contains a wildcard character. "
"cge00760","Nicotinate and nicotinamide metabolism","R03346","Nicotinate D-ribonucleotide + H2O <=> Nicotinate D-ribonucleoside + Orthophosphate","irreversible","C01185 C00001","C05841 C00009","3.1.3.-","","","Enzyme id contains a wildcard character. "
"cge00770","Pantothenate and CoA biosynthesis","R01625","CoA + Apo-[acyl-carrier-protein] <=> Adenosine 3',5'-bisphosphate + Acyl-carrier protein","irreversible","C00010 C03688","C00054 C00229","2.7.8.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R03048","11-cis-Retinol + NAD+ <=> 11-cis-Retinal + NADH + H+","reversible","C00899 C00003","C02110 C00004 C00080","1.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08380","11-cis-Retinol + NADP+ <=> 11-cis-Retinal + NADPH + H+","reversible","C00899 C00006","C02110 C00005 C00080","1.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08383","9-cis-Retinol + NADP+ <=> 9-cis-Retinal + NADPH + H+","reversible","C16682 C00006","C16681 C00005 C00080","1.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08392","Retinoate + NADPH + H+ + Oxygen <=> all-trans-4-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16677 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08392","Retinoate + NADPH + H+ + Oxygen <=> all-trans-4-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16677 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08392","Retinoate + NADPH + H+ + Oxygen <=> all-trans-4-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16677 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08379","Retinol + NADP+ <=> Retinal + NADPH + H+","reversible","C00473 C00006","C00376 C00005 C00080","1.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08379","Retinol + NADP+ <=> Retinal + NADPH + H+","reversible","C00473 C00006","C00376 C00005 C00080","1.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08390","Retinoate + NADPH + H+ + Oxygen <=> all-trans-18-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16679 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08391","Retinoate + NADPH + H+ + Oxygen <=> all-trans-5,6-Epoxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16680 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08391","Retinoate + NADPH + H+ + Oxygen <=> all-trans-5,6-Epoxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16680 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08390","Retinoate + NADPH + H+ + Oxygen <=> all-trans-18-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16679 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08390","Retinoate + NADPH + H+ + Oxygen <=> all-trans-18-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16679 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08390","Retinoate + NADPH + H+ + Oxygen <=> all-trans-18-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16679 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08390","Retinoate + NADPH + H+ + Oxygen <=> all-trans-18-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16679 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08392","Retinoate + NADPH + H+ + Oxygen <=> all-trans-4-Hydroxyretinoic acid + NADP+ + H2O","irreversible","C00777 C00005 C00080 C00007","C16677 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R08383","9-cis-Retinol + NADP+ <=> 9-cis-Retinal + NADPH + H+","reversible","C16682 C00006","C16681 C00005 C00080","1.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00830","Retinol metabolism","R02368","Retinyl palmitate + H2O <=> Retinol + Hexadecanoic acid","irreversible","C02588 C00001","C00473 C00249","3.1.1.-","","","Enzyme id contains a wildcard character. "
"cge00860","Porphyrin and chlorophyll metabolism","R07412","Heme O <=> Heme A","irreversible","C15672","C15670","","","","Reaction without enzymes. "
"cge00860","Porphyrin and chlorophyll metabolism","R07411","Heme + H2O + trans,trans-Farnesyl diphosphate <=> Heme O + Diphosphate","irreversible","C00032 C00001 C00448","C15672 C00013","2.5.1.-","","","Enzyme id contains a wildcard character. "
"cge00860","Porphyrin and chlorophyll metabolism","R04979","Bilirubin beta-diglucuronide + 2 H2O + 3 Reduced acceptor <=> D-Urobilinogen + 2 D-Glucuronate + 3 Acceptor","irreversible","C05787 C00001 C00030","C05791 C00191 C00028","1.-.-.-","","","Enzyme id contains a wildcard character. "
"cge00900","Terpenoid backbone biosynthesis","R09845","S-Farnesyl protein + H2O <=> Protein C-terminal S-farnesyl-L-cysteine + Peptide","irreversible","C20120 C00001","C04506 C00012","3.4.22.-","","","Enzyme id contains a wildcard character. "
"cge00900","Terpenoid backbone biosynthesis","R09845","S-Farnesyl protein + H2O <=> Protein C-terminal S-farnesyl-L-cysteine + Peptide","irreversible","C20120 C00001","C04506 C00012","3.4.22.-","","","Enzyme id contains a wildcard character. "
"cge00920","Sulfur metabolism","R10152","n Hydrogen sulfide + n Quinone <=> Polysulfide + n Hydroquinone","irreversible","C00283 C15602","C19692 C15603","1.8.5.-","","","Enzyme id contains a wildcard character. "
"cge00920","Sulfur metabolism","R10151","Thiosulfate + 5 H2O + 8 Ferricytochrome c <=> 2 Sulfate + 8 Ferrocytochrome c + 10 H+","irreversible","C00320 C00001 C00125","C00059 C00126 C00080","","","","Reaction without enzymes. "
"cge00980","Metabolism of xenobiotics by cytochrome P450","R07107","Trichloroethanol + 2 NADPH + 2 Oxygen + 2 H+ <=> Trichloroacetate + 2 NADP+ + 3 H2O","irreversible","C07490 C00005 C00007 C00080","C11150 C00006 C00001","1.14.13.-","","","Enzyme id contains a wildcard character. "
